user_id,book_id,user_rating
32726092,525,4
3672777,525,1
36817401,525,4
3734915,525,5
40957030,525,5
4125660,525,4
4326315,525,4
4379514,525,3
4391094,525,1
4391611,525,5
44673856,525,3
4530043,525,2
45618,525,3
46068563,525,4
4642710,525,1
51221960,525,2
51224285,525,2
52537298,525,4
52710209,525,2
5498948,525,3
66670237,525,1
7367573,525,0
7377888,525,4
8184820,525,5
8432851,525,3
864675,525,2
93149311,525,2
9684061,525,5
9916227,525,5
10367112,526,5
10367112,527,4
10553671,527,5
106692,527,4
11183856,527,5
111921,527,3
122647,527,4
13070326,527,4
14514998,527,5
1605591,527,5
1654645,527,4
16731747,527,5
17755575,527,5
186853,527,3
2225246,527,3
2294090,527,2
23133809,527,4
237469,527,3
2431437,527,5
24337665,527,3
2602702,527,1
279256,527,4
30222072,527,4
3078602,527,2
3081722,527,3
30978160,527,3
31880928,527,1
32340179,527,5
32532051,527,4
32726092,527,5
3498889,527,3
3672777,527,1
3849903,527,2
3920693,527,3
3977017,527,3
4125660,527,3
4216480,527,3
4365117,527,5
4444249,527,3
44770518,527,3
4527753,527,4
4530043,527,3
4685500,527,5
4717304,527,4
4851964,527,4
4929450,527,1
5498948,527,5
5574208,527,3
5860019,527,5
5912889,527,4
6089955,527,5
68030,527,5
721595,527,3
7668522,527,4
8091367,527,0
8512869,527,4
8734459,527,4
93149311,527,5
9472704,527,4
10367112,528,5
1036893,528,3
104823,528,5
10553671,528,5
10717098,528,5
11183856,528,4
11284813,528,4
11626803,528,5
1162953,528,3
12221088,528,4
13070326,528,4
1371882,528,3
1380067,528,4
14105531,528,3
1429160,528,4
14457130,528,2
14514998,528,5
1526851,528,3
15335689,528,0
1570669,528,5
16219087,528,2
16254355,528,3
16384209,528,4
16731747,528,4
1720620,528,5
1806073,528,3
18085807,528,4
18104163,528,2
1892441,528,4
19521241,528,5
1964146,528,1
19714462,528,5
2225246,528,3
23133809,528,2
2431437,528,4
24337665,528,1
25184600,528,2
251943,528,4
2602702,528,3
2612079,528,5
26464437,528,5
27402361,528,5
2745288,528,3
28967089,528,4
3030788,528,2
30604861,528,5
3073485,528,5
3081722,528,2
3089655,528,1
3098682,528,3
31000456,528,3
32532051,528,3
32726092,528,4
32879029,528,2
3472444,528,2
3571171,528,3
3672777,528,1
3734915,528,5
3977017,528,2
430751,528,5
4326315,528,4
4365117,528,5
4391094,528,2
4444249,528,1
44673856,528,2
4527753,528,2
4530043,528,2
45618,528,3
4642710,528,1
46859338,528,5
4717304,528,3
4929450,528,1
50448,528,4
51221960,528,2
52677643,528,4
53555116,528,1
5451550,528,0
5626931,528,3
5860019,528,5
5872506,528,0
6023393,528,2
607804,528,3
6089955,528,2
66670237,528,2
71848701,528,4
721595,528,3
7377888,528,4
7668522,528,3
8091367,528,0
8184820,528,5
8512869,528,5
864675,528,5
8734459,528,2
9303625,528,4
93149311,528,4
9684061,528,4
970632,528,4
10367112,529,5
1036893,529,1
104823,529,4
10553671,529,5
10717098,529,5
11183856,529,3
11284813,529,4
11626803,529,4
1162953,529,3
12221088,529,4
13070326,529,4
1371882,529,4
1380067,529,3
14105531,529,3
1429160,529,4
14457130,529,5
14514998,529,3
15335689,529,0
16219087,529,1
16254355,529,3
16384209,529,5
16731747,529,4
1720620,529,5
1806073,529,1
18085807,529,3
18104163,529,2
1892441,529,3
1964146,529,1
19714462,529,5
21960265,529,4
2225246,529,3
23133809,529,2
2431437,529,4
25184600,529,1
251943,529,4
2602702,529,2
2612079,529,3
26464437,529,5
27402361,529,3
28798380,529,3
28967089,529,5
30604861,529,5
3073485,529,5
3081722,529,3
3098682,529,4
31000456,529,3
32726092,529,3
32879029,529,1
3672777,529,1
3734915,529,5
3920693,529,3
3977017,529,2
430751,529,4
4326315,529,4
4365117,529,4
4391094,529,2
4444249,529,1
44673856,529,1
4530043,529,3
46068563,529,5
4642710,529,2
46859338,529,5
4717304,529,3
4929450,529,3
50448,529,2
51221960,529,0
53555116,529,1
5451550,529,0
5465462,529,3
5626931,529,2
5860019,529,5
5872506,529,0
6023393,529,4
607804,529,2
6089955,529,2
66670237,529,2
71848701,529,4
7377888,529,4
7668522,529,4
8091367,529,0
8184820,529,5
864675,529,3
8734459,529,4
9303625,529,4
93149311,529,4
9684061,529,4
970632,529,5
10367112,530,4
106692,530,3
10717098,530,5
1072582,530,1
11183856,530,5
11284813,530,4
1162953,530,5
11757728,530,3
12221088,530,4
1371882,530,5
1380067,530,5
14302918,530,5
14457130,530,4
16056426,530,4
16384209,530,5
1654645,530,3
17755575,530,4
18104163,530,4
23133809,530,3
2431437,530,4
24337665,530,2
25184600,530,2
2602702,530,1
2612079,530,3
28967089,530,5
3023796,530,5
3073485,530,3
3081722,530,5
32340179,530,5
33273494,530,1
3571171,530,1
3849903,530,2
3920693,530,1
4326315,530,4
4527753,530,1
4685500,530,5
4717304,530,0
4851964,530,5
5465462,530,3
5912889,530,2
6023393,530,2
6089955,530,2
68029956,530,1
7367573,530,3
7377888,530,5
8512869,530,5
93149311,530,4
10367112,531,4
1053760,531,5
106638288,531,4
11183856,531,4
111921,531,3
1162953,531,3
11931807,531,3
1380067,531,1
1381728,531,4
141080755,531,5
1526851,531,3
1654645,531,4
1669197,531,2
1806073,531,4
18384692,531,5
2225246,531,2
23133809,531,4
2431437,531,5
25184600,531,5
2612079,531,3
27402361,531,3
2913816,531,3
30222072,531,5
3078602,531,1
31000456,531,4
32879029,531,2
3498889,531,2
3920693,531,2
405390,531,3
4125660,531,4
4131979,531,3
4176715,531,2
4216480,531,1
43377498,531,0
4379514,531,3
44770518,531,4
4514828,531,4
4685500,531,3
4851964,531,4
4929450,531,3
51221960,531,2
5253785,531,4
5293536,531,4
53555116,531,1
541416,531,5
5574208,531,4
6743601,531,3
68029956,531,4
68030,531,0
71848701,531,4
7353428,531,3
7367573,531,3
80115954,531,4
8734459,531,4
9098678,531,3
93149311,531,5
10367112,532,4
1036893,532,4
104823,532,4
1053760,532,4
11183856,532,5
111921,532,2
1381728,532,4
141080755,532,5
14457130,532,5
1526851,532,3
1654645,532,5
1806073,532,2
186853,532,3
19871593,532,3
2026178,532,4
23133809,532,4
23954351,532,4
24239256,532,5
24337665,532,3
25184600,532,5
2602702,532,1
2612079,532,5
279256,532,4
3078602,532,5
32879029,532,4
33939264,532,5
3920693,532,4
4125660,532,5
4176715,532,4
44770518,532,4
4514828,532,5
4929450,532,4
52545435,532,4
52677643,532,4
5293536,532,4
5451550,532,0
5574208,532,4
68030,532,4
7353428,532,3
7367573,532,4
7668522,532,4
8091367,532,0
9098678,532,3
93149311,532,4
970632,532,3
10367112,533,4
11183856,533,0
11284813,533,5
11333561,533,5
18605210,533,5
26464437,533,5
2745288,533,3
3073485,533,4
38946743,533,0
4514828,533,2
52677643,533,4
5872506,533,5
73231193,533,2
8184820,533,1
9916227,533,5
10367112,534,5
9916227,534,4
10367112,535,4
10915830,535,4
11284813,535,5
1151637,535,2
13070326,535,3
1380067,535,1
14302918,535,5
14701283,535,5
152460399,535,5
16219087,535,3
16384209,535,5
1720620,535,2
17755575,535,5
18104163,535,1
21651564,535,3
25894509,535,3
26464437,535,5
2745288,535,2
28798380,535,4
28967089,535,5
3023796,535,4
3030788,535,2
30604861,535,0
3073485,535,5
3098682,535,3
36817401,535,3
3734915,535,5
40957030,535,5
4125660,535,4
4326315,535,4
4391611,535,5
44673856,535,3
4530043,535,3
51221960,535,1
52537298,535,4
52710209,535,2
5498948,535,3
66670237,535,1
7367573,535,0
7377888,535,4
7668522,535,4
8091367,535,2
8184820,535,4
8432851,535,4
9684061,535,5
9916227,535,5
10367112,536,4
10367112,537,4
11284813,537,5
1151637,537,2
1720620,537,1
17755575,537,4
1964146,537,1
26464437,537,5
3030788,537,2
3073485,537,5
3098682,537,3
4125660,537,4
4391611,537,5
4530043,537,3
66670237,537,1
7367573,537,0
8184820,537,4
9684061,537,5
9916227,537,5
10367112,538,3
106692,538,3
11284813,538,4
11626803,538,2
13070326,538,3
1371882,538,4
1380067,538,5
28967089,538,5
3081722,538,4
32340179,538,4
3849903,538,4
4326315,538,5
4379514,538,3
4527753,538,3
4642710,538,5
4717304,538,0
8091367,538,0
8512869,538,5
10367112,539,3
10553671,539,5
11284813,539,4
1380067,539,5
15335689,539,1
19714462,539,5
2225246,539,4
25375513,539,0
3098682,539,4
430751,539,4
4326315,539,4
4530043,539,4
6868829,539,3
721595,539,4
7367573,539,3
8512869,539,3
10367112,540,4
11284813,540,5
11757728,540,1
13070326,540,1
13235258,540,1
14302918,540,5
18085807,540,4
1964146,540,3
2190064,540,1
2225246,540,3
25894509,540,3
26464437,540,3
3030788,540,1
38946743,540,5
430751,540,3
4326315,540,4
4365117,540,5
4391611,540,5
44673856,540,3
46068563,540,4
52537298,540,3
5498948,540,5
8184820,540,3
8512869,540,4
9684061,540,5
9916227,540,4
10367112,541,4
1036893,541,5
1053760,541,4
10553671,541,5
11284813,541,4
11745914,541,4
1371882,541,1
1570669,541,5
16056426,541,3
25375513,541,0
28967089,541,3
32532051,541,3
32730479,541,5
4216480,541,3
4326315,541,3
4514828,541,5
4685500,541,5
5293536,541,4
5498948,541,4
83582,541,4
8432851,541,4
10367112,542,5
10915830,542,0
11284813,542,5
11333561,542,5
11626803,542,4
11757728,542,5
13070326,542,4
14302918,542,5
17755575,542,5
18085807,542,3
18605210,542,5
2190064,542,4
251943,542,5
25894509,542,5
26464437,542,5
28967089,542,5
3030788,542,4
3073485,542,4
38946743,542,5
4365117,542,5
44673856,542,4
46068563,542,4
4646128,542,5
5498948,542,5
8184820,542,3
9916227,542,5
10367112,543,4
11284813,543,3
1601382,543,2
18085807,543,4
18244539,543,4
32726092,543,4
60886838,543,4
63674323,543,5
10367112,544,4
11411702,544,4
16056426,544,5
1964146,544,5
2026178,544,3
30978160,544,5
3427339,544,5
4125660,544,3
4391094,544,4
4527753,544,5
4717304,544,5
5210022,544,5
7302570,544,5
7365405,544,5
9472704,544,4
10367112,545,4
1380067,545,5
16056426,545,4
3023796,545,4
30978160,545,3
32340179,545,4
43377498,545,0
4391094,545,3
10367112,546,4
1232712,546,4
12618229,546,5
18384692,546,5
2026178,546,3
3023796,546,5
30978160,546,5
32726092,546,0
3571171,546,2
4391094,546,5
5651679,546,2
73231193,546,5
83582,546,5
10367112,547,4
11626803,547,5
13631526,547,5
14302918,547,5
3073485,547,5
4034227,547,5
4326315,547,3
5126172,547,5
5498948,547,5
8184820,547,5
9916227,547,4
10367112,548,4
1151637,548,0
1380067,548,4
1570669,548,5
22888935,548,4
25353295,548,4
3078602,548,5
4326315,548,3
10367112,549,5
11333561,549,5
11626803,549,5
11757728,549,4
14302918,549,5
1964146,549,3
3073485,549,5
4365117,549,5
4391611,549,5
44673856,549,3
5498948,549,5
8184820,549,3
9684061,549,5
9916227,549,4
10367112,550,5
10367112,551,4
4391094,551,3
10367112,552,5
3078602,552,0
32730479,552,4
44279580,552,5
5498948,552,4
9472704,552,4
10367112,553,5
11757728,553,2
36817401,553,4
9916227,553,4
10367112,554,4
1036893,554,5
11745914,554,4
131922,554,5
16056426,554,4
30978160,554,4
9472704,554,4
10367112,555,5
1179650,555,5
9684061,555,3
9916227,555,4
10367112,556,4
11931807,556,4
16056426,556,4
2026178,556,5
3078602,556,4
3089655,556,3
3850379,556,3
9472704,556,4
10367112,557,3
1179650,557,1
1222379,557,3
16056426,557,5
9472704,557,4
10367112,558,3
14302918,558,5
17755575,558,3
26464437,558,5
3073485,558,5
40957030,558,5
4326315,558,3
44673856,558,4
7377888,558,5
8184820,558,5
9684061,558,5
9916227,558,5
10367112,559,4
10367112,560,5
11757728,560,4
14302918,560,4
17755575,560,5
18085807,560,4
18605210,560,4
251943,560,5
26464437,560,5
28967089,560,4
4391611,560,5
44673856,560,3
4646128,560,4
5498948,560,5
8184820,560,3
9916227,560,4
10367112,561,5
10915830,561,5
11757728,561,5
14302918,561,5
44673856,561,4
9684061,561,4
10367112,562,5
3073485,562,5
10367112,563,4
12618229,563,5
2933855,563,4
8432851,563,3
10367112,564,4
18085807,564,4
18244539,564,4
32726092,564,4
10367112,565,5
11333561,565,5
11757728,565,5
14302918,565,5
17755575,565,5
18085807,565,4
18605210,565,4
251943,565,5
26464437,565,3
28967089,565,4
4391611,565,5
44673856,565,4
5498948,565,5
8184820,565,3
10367112,566,4
19977507,566,4
3990914,566,4
4326315,566,2
10367112,567,4
44098542,567,5
10367112,568,5
11757728,568,5
14302918,568,5
18605210,568,5
26464437,568,3
28967089,568,4
5498948,568,5
10367112,569,5
11757728,569,4
18085807,569,4
26464437,569,5
5498948,569,4
9684061,569,4
10367112,570,5
2562832,570,5
10367112,571,5
14302918,571,5
3073485,571,5
10367112,572,4
1429160,572,4
14302918,572,4
17755575,572,0
26464437,572,5
28967089,572,4
3023796,572,4
3073485,572,5
4326315,572,3
4391611,572,5
8184820,572,4
10367112,573,4
10367112,574,5
14302918,574,5
17755575,574,5
4646128,574,4
10367112,575,5
11757728,575,4
13235258,575,5
14302918,575,5
17755575,575,5
28967089,575,3
3073485,575,5
3089655,575,5
4646128,575,5
5498948,575,5
8184820,575,4
10367112,576,3
14302918,576,3
26464437,576,3
3073485,576,4
4391611,576,4
10367112,577,4
18085807,577,4
3073485,577,4
10367112,578,4
11757728,578,4
14302918,578,5
18085807,578,5
3073485,578,5
10367112,579,4
10367112,580,4
11333561,580,4
11757728,580,4
14302918,580,5
18085807,580,4
26464437,580,3
3073485,580,4
4391611,580,4
46068563,580,3
5498948,580,5
8184820,580,4
1036893,581,4
104823,581,4
1053760,581,2
106638288,581,4
11183856,581,3
111921,581,4
1162953,581,2
11745914,581,4
11931807,581,0
12221088,581,5
1222379,581,4
141080755,581,5
152460399,581,5
1526851,581,3
1601382,581,4
16060275,581,3
16219087,581,3
1654645,581,4
16731747,581,2
1806073,581,4
18384692,581,4
23133809,581,5
2431437,581,4
25353295,581,3
2562832,581,3
2612079,581,4
27402361,581,2
2745288,581,4
279256,581,3
30604861,581,5
3078602,581,4
3081722,581,3
30978160,581,3
3098682,581,3
32879029,581,1
3427339,581,4
3672777,581,4
3849903,581,3
405390,581,2
4125660,581,5
4131979,581,3
4176715,581,4
43377498,581,3
4391094,581,3
44673856,581,4
44770518,581,4
4514828,581,4
4929450,581,3
51221960,581,4
5210022,581,4
52677643,581,4
5465462,581,4
5872506,581,3
6089955,581,3
71848701,581,3
721595,581,4
8091367,581,4
88247398,581,4
9098678,581,3
93149311,581,5
9472704,581,4
9684061,581,4
1036893,582,5
1036893,583,4
1053760,583,5
10553671,583,5
106638288,583,2
106692,583,4
1072582,583,4
11183856,583,5
111921,583,5
1125613,583,5
11411702,583,5
11745914,583,5
1179650,583,5
11931807,583,0
12221088,583,3
122647,583,3
1371882,583,4
1381728,583,4
14105531,583,4
141080755,583,5
1413439,583,3
14457130,583,5
14514998,583,4
1526851,583,5
1601382,583,4
1605591,583,5
16254355,583,4
1654645,583,5
16731747,583,4
1806073,583,2
186853,583,3
19871593,583,4
2164884,583,2
23133809,583,5
24239256,583,4
24337665,583,4
25184600,583,5
25353295,583,5
2574606,583,5
2612079,583,4
269235,583,5
27402361,583,4
2745288,583,3
279256,583,1
2913816,583,4
30222072,583,5
3078602,583,4
32879029,583,5
3672777,583,5
4125660,583,3
4131979,583,3
4176715,583,5
4444249,583,4
44770518,583,5
4514828,583,2
45618,583,4
4685500,583,5
4929450,583,4
50448,583,5
51224285,583,5
51462925,583,5
5253785,583,4
52677643,583,4
5293536,583,5
5451550,583,0
5626931,583,0
6023393,583,5
6089955,583,4
68029956,583,1
71848701,583,4
721595,583,5
7353428,583,3
7365405,583,5
80115954,583,4
8114361,583,5
8432851,583,5
864675,583,5
8734459,583,3
9303625,583,5
93149311,583,4
970632,583,2
1036893,584,4
106638288,584,3
1162953,584,0
11931807,584,0
12221088,584,3
141080755,584,5
2190064,584,4
30222072,584,4
51221960,584,4
5253785,584,3
5451550,584,0
5912889,584,4
88247398,584,5
9098678,584,4
1036893,585,4
16254355,585,4
32879029,585,4
5293536,585,5
5465462,585,4
7353428,585,4
974210,585,5
1036893,586,3
1036893,587,5
106692,587,5
111921,587,4
1162953,587,2
11931807,587,4
12221088,587,4
1232712,587,4
1381728,587,5
141080755,587,5
14457130,587,4
152460399,587,5
1526851,587,5
1605591,587,5
1654645,587,4
16731747,587,4
1806073,587,4
2164884,587,3
23133809,587,4
2431437,587,5
24337665,587,3
25353295,587,5
25375513,587,5
2612079,587,4
27402361,587,4
279256,587,5
2913816,587,4
3023796,587,4
3078602,587,5
3098682,587,4
31000456,587,2
32879029,587,4
3498889,587,2
3672777,587,3
38946743,587,5
3920693,587,3
4125660,587,5
4131979,587,3
4159922,587,5
4176715,587,4
4216480,587,1
43377498,587,5
44770518,587,5
4685500,587,5
4929450,587,3
51224285,587,2
5253785,587,3
52677643,587,4
5465462,587,4
5872506,587,5
5912889,587,5
6743601,587,5
68030,587,3
721595,587,4
7668522,587,3
80115954,587,4
864675,587,4
88247398,587,4
9684061,587,4
1036893,588,5
1036893,589,5
106638288,589,5
1072582,589,3
11183856,589,4
111921,589,4
12221088,589,4
122647,589,3
12404,589,5
141080755,589,5
1413439,589,3
1526851,589,5
1605591,589,4
16254355,589,3
16384209,589,4
1654645,589,4
16731747,589,5
18384692,589,5
2294090,589,5
23133809,589,3
23244211,589,4
2431437,589,4
25184600,589,2
25375513,589,4
2574606,589,5
25894509,589,5
2602702,589,2
27402361,589,4
3078602,589,5
31000456,589,4
32532051,589,4
33273494,589,5
3427339,589,5
3672777,589,5
3977017,589,4
405390,589,5
4131979,589,5
4176715,589,4
4216480,589,4
4379514,589,4
44770518,589,5
4530043,589,2
45618,589,3
4685500,589,5
4717304,589,3
4851964,589,1
50448,589,4
5253785,589,4
52677643,589,3
541416,589,5
5451550,589,0
5465462,589,3
5626931,589,5
5651679,589,3
5912889,589,4
6089955,589,4
6743601,589,4
68029956,589,4
7205303,589,0
7353428,589,4
80115954,589,5
83582,589,5
870755,589,4
87796500,589,5
9098678,589,4
93149311,589,5
970632,589,3
1036893,590,2
104823,590,4
10553671,590,5
11183856,590,4
111921,590,2
11626803,590,4
1162953,590,2
12221088,590,5
122647,590,3
1371882,590,3
1381728,590,4
14105531,590,5
14457130,590,5
14514998,590,1
1526851,590,4
1601382,590,4
1605591,590,2
16219087,590,3
16576124,590,3
16731747,590,5
1806073,590,5
237469,590,3
2431437,590,4
24337665,590,3
25375513,590,4
25388909,590,4
2574606,590,4
2612079,590,4
27402361,590,2
30222072,590,3
30604861,590,4
31000456,590,3
32532051,590,3
32879029,590,2
33674708,590,5
3571171,590,2
3672777,590,2
3734681,590,3
3734915,590,3
3920693,590,3
4131979,590,3
4159922,590,4
4176715,590,3
4216480,590,3
43377498,590,2
4391094,590,4
44770518,590,3
4527753,590,2
4717304,590,3
4929450,590,4
51462925,590,2
52677643,590,4
5293536,590,4
53555116,590,3
5574208,590,3
5626931,590,4
6089955,590,4
68030,590,4
6868829,590,4
71848701,590,4
721595,590,3
7302570,590,5
7367573,590,3
8114361,590,5
8734459,590,3
9303625,590,3
1036893,591,3
104823,591,4
1053760,591,5
106638288,591,4
1072582,591,5
11183856,591,5
111921,591,4
11284813,591,4
11745914,591,4
122647,591,5
12404,591,4
13070326,591,0
13341540,591,2
14105531,591,5
14514998,591,3
1526851,591,5
16219087,591,5
16254355,591,5
16731747,591,5
1806073,591,5
18104163,591,5
18384692,591,5
186853,591,4
23133809,591,5
23954351,591,5
24337665,591,3
25375513,591,5
25388909,591,5
2562832,591,4
25894509,591,3
2602702,591,5
2612079,591,4
2745288,591,5
279256,591,4
2913816,591,4
3081722,591,4
31000456,591,5
32532051,591,5
32879029,591,4
33273494,591,5
3427339,591,5
3498889,591,5
38946743,591,4
3920693,591,5
405390,591,4
4131979,591,4
4216480,591,4
43377498,591,4
4379514,591,4
44279580,591,5
44673856,591,5
44770518,591,5
4527753,591,4
45618,591,3
4929450,591,3
5253785,591,5
52677643,591,4
52710209,591,4
5293536,591,4
6678151,591,4
68029956,591,4
7205303,591,3
7353428,591,3
80115954,591,4
8114361,591,4
8734459,591,5
8906222,591,4
9098678,591,4
93149311,591,5
9684061,591,4
1036893,592,3
104823,592,4
1053760,592,1
106638288,592,4
1072582,592,4
11183856,592,3
111921,592,3
1232712,592,4
14457130,592,3
1526851,592,5
1605591,592,3
16254355,592,3
1806073,592,5
2294090,592,4
23244211,592,4
23954351,592,4
25184600,592,5
2602702,592,1
269235,592,4
279256,592,5
32340179,592,5
3849903,592,3
3920693,592,4
405390,592,3
4131979,592,4
4176715,592,5
4216480,592,3
4444249,592,5
4929450,592,3
5574208,592,4
6089955,592,5
68029956,592,3
68030,592,5
7302570,592,5
7668522,592,4
93149311,592,4
970632,592,5
974210,592,3
1036893,593,4
11284813,593,4
11931807,593,3
12404,593,4
1381728,593,1
152460399,593,3
1601382,593,4
1605591,593,2
25388909,593,5
2612079,593,5
269235,593,4
28798380,593,4
2933855,593,3
3030788,593,5
30604861,593,3
31000456,593,1
3672777,593,3
46068563,593,4
4851964,593,5
51224285,593,5
52545435,593,3
5574208,593,1
5872506,593,5
59802997,593,5
68030,593,3
7353428,593,4
7365405,593,4
75860103,593,4
8114361,593,0
864675,593,4
88247398,593,5
1036893,594,3
2294090,594,4
1036893,595,4
1036893,596,3
11745914,596,4
1605591,596,1
16056426,596,4
23244211,596,3
25353295,596,5
25375513,596,5
279256,596,3
2913816,596,2
30978160,596,5
3427339,596,5
3920693,596,4
4125660,596,5
4159922,596,3
4851964,596,2
541416,596,5
5626931,596,1
68029956,596,5
7668522,596,5
870755,596,3
1036893,597,2
1053760,597,4
10553671,597,5
106692,597,3
10915830,597,3
11284813,597,4
11626803,597,4
1371882,597,5
15335689,597,0
16056426,597,4
16384209,597,4
2281988,597,2
2745288,597,4
3023796,597,4
30604861,597,5
3081722,597,5
3098682,597,5
3734915,597,4
3849903,597,1
38946743,597,0
44673856,597,3
4514828,597,4
4685500,597,4
721595,597,4
7365405,597,4
7367573,597,3
7668522,597,3
8512869,597,5
864675,597,3
9303625,597,5
1036893,598,3
1053760,598,3
106692,598,5
111921,598,4
11931807,598,0
1222379,598,4
131922,598,4
1380067,598,4
1413439,598,2
2294090,598,4
25353295,598,4
2574606,598,5
2745288,598,1
279256,598,4
3078602,598,4
3472444,598,4
3849903,598,4
3920693,598,1
405390,598,4
4125660,598,5
4159922,598,3
43377498,598,5
4444249,598,5
4527753,598,1
45618,598,4
4929450,598,2
68029956,598,4
71848701,598,4
7205303,598,0
721595,598,5
7302570,598,2
8114361,598,4
8512869,598,4
9684061,598,4
1036893,599,4
11745914,599,4
1371882,599,5
1605591,599,4
16384209,599,4
16576124,599,5
18384692,599,5
2745288,599,4
2913816,599,5
3258178,599,2
32730479,599,4
3849903,599,4
3920693,599,3
3977017,599,2
4530043,599,4
45618,599,4
53555116,599,3
541416,599,5
5451550,599,0
5498948,599,5
5651679,599,2
68029956,599,4
75860103,599,4
8091367,599,1
83582,599,5
1036893,600,4
12618229,600,4
13070326,600,3
1323157,600,4
1413439,600,5
1570669,600,3
2294090,600,4
2574606,600,5
3427339,600,5
3849903,600,0
3920693,600,5
405390,600,4
4131979,600,4
4530043,600,2
4685500,600,3
5253785,600,4
541416,600,2
5451550,600,0
58774673,600,5
68029956,600,3
83582,600,4
870755,600,5
1036893,601,5
1053760,601,2
111921,601,5
11745914,601,3
11931807,601,4
13070326,601,4
131922,601,4
18384692,601,5
2026178,601,4
2933855,601,5
3078602,601,1
30978160,601,5
33939264,601,5
3498889,601,5
38946743,601,0
3920693,601,3
4125660,601,5
4444249,601,5
4685500,601,5
5253785,601,4
5293536,601,5
5451550,601,0
83582,601,4
1036893,602,2
13070326,602,3
1380067,602,5
2190064,602,5
2294090,602,4
3078602,602,5
3849903,602,3
3920693,602,3
405390,602,3
4125660,602,3
4216480,602,1
4444249,602,5
5293536,602,4
68029956,602,2
80115954,602,4
922495,602,5
1036893,603,4
2026178,603,3
1036893,604,4
1371882,604,3
1413439,604,3
2190064,604,3
43377498,604,4
5253785,604,4
5293536,604,4
541416,604,5
6868829,604,2
721595,604,3
75860103,604,5
8114361,604,3
870755,604,4
91747222,604,3
922495,604,5
1036893,605,5
11745914,605,5
13070326,605,4
15335689,605,5
1601382,605,5
2190064,605,5
30978160,605,4
3098682,605,4
32532051,605,5
33939264,605,5
3849903,605,4
4125660,605,4
4216480,605,3
5872506,605,4
1036893,606,2
10553671,606,5
10915830,606,5
1371882,606,5
14105531,606,4
1413439,606,2
1601382,606,4
251943,606,5
25375513,606,4
25894509,606,5
3081722,606,3
44673856,606,3
4642710,606,1
51462925,606,4
607804,606,4
66670237,606,5
6868829,606,5
1036893,607,5
1053760,607,4
10553671,607,4
1151637,607,0
11745914,607,3
1232712,607,4
1413439,607,4
18384692,607,4
2933855,607,5
3078602,607,4
33273494,607,4
3427339,607,5
3571171,607,4
3849903,607,5
3920693,607,4
405390,607,5
4216480,607,3
4391094,607,3
4685500,607,4
4717304,607,4
5210022,607,5
58774673,607,5
73231193,607,1
80115954,607,5
83582,607,5
1036893,608,5
1151637,608,0
12404,608,3
13070326,608,4
1380067,608,5
2026178,608,4
30978160,608,5
32340179,608,4
4125660,608,4
4216480,608,1
4391094,608,5
4514828,608,2
4685500,608,5
1036893,609,5
11411702,609,5
1222379,609,4
1601382,609,5
2164884,609,2
25375513,609,5
2574606,609,4
26177107,609,4
52545435,609,5
5872506,609,5
6868829,609,4
1036893,610,3
11745914,610,3
12618229,610,4
1380067,610,4
1413439,610,4
16576124,610,3
18384692,610,3
22819383,610,4
22888935,610,4
32532051,610,4
4326315,610,4
53555116,610,3
5651679,610,4
7205303,610,0
7302570,610,0
75860103,610,4
80115954,610,5
83582,610,5
870755,610,3
1036893,611,3
22888935,611,4
25683251,611,5
3990914,611,4
4365117,611,3
6023393,611,3
607804,611,2
7205303,611,0
1036893,612,4
1179650,612,2
11931807,612,4
14105531,612,3
1601382,612,3
3498889,612,4
3990914,612,4
4159922,612,3
4444249,612,5
44673856,612,4
5872506,612,4
9684061,612,2
1036893,613,4
11626803,613,2
1222379,613,4
1380067,613,5
19521241,613,4
23954351,613,3
25353295,613,2
8114361,613,0
1036893,614,4
13070326,614,2
13631526,614,5
1429160,614,4
1570669,614,3
16865002,614,5
1964146,614,4
19871593,614,3
23102950,614,4
251943,614,4
28967089,614,3
3073485,614,3
3089655,614,3
3571171,614,3
36817401,614,5
38946743,614,4
4365117,614,5
4379514,614,3
4444249,614,3
51462925,614,4
5210022,614,5
52710209,614,4
5498948,614,3
66670237,614,2
6868829,614,4
8184820,614,1
8432851,614,5
922495,614,0
1036893,615,3
1151637,615,5
1179650,615,4
11931807,615,0
1222379,615,4
3078602,615,4
30978160,615,4
38946743,615,5
4159922,615,4
5872506,615,4
7302570,615,5
9684061,615,3
1036893,616,4
11745914,616,4
11931807,616,4
1570669,616,4
1601382,616,5
16576124,616,4
25353295,616,4
25375513,616,4
25388909,616,5
922495,616,5
1036893,617,4
13070326,617,2
1380067,617,2
2190064,617,3
25388909,617,2
32340179,617,4
4326315,617,3
4642710,617,2
6678151,617,4
1036893,618,5
1151637,618,4
131922,618,4
22819383,618,2
23954351,618,3
25375513,618,5
2574606,618,3
32340179,618,5
3498889,618,4
38946743,618,4
9684061,618,1
1036893,619,4
1151637,619,4
1380067,619,5
6023393,619,2
1036893,620,4
2164884,620,3
1036893,621,4
1036893,622,5
11745914,622,3
2026178,622,5
2164884,622,3
3023796,622,5
3078602,622,4
30978160,622,3
33273494,622,4
3498889,622,4
4159922,622,4
5651679,622,3
1036893,623,4
6743601,623,4
1036893,624,5
22888935,624,3
1036893,625,4
11745914,625,3
1232712,625,3
12618229,625,5
1964146,625,4
